,customer_id,first_name,last_name,email,phone,address,registration_date,loyalty_status,Tier,order_id,order_date,order_amount,order_status,product_category
1180,590,Susan,Garcia,ijensen@example.com,+1 (216)-333-4812,"903 Michael Oval, North Blake, MT 59501",2025-05-07,Gold,1,86c78ed5-a29e-486c-96d3-feaab2c97a03,2023-10-22,499.79,Completed,Toys
1181,590,Susan,Garcia,ijensen@example.com,+1 (216)-333-4812,"903 Michael Oval, North Blake, MT 59501",2025-05-07,Gold,1,3d8f1cff-2c7a-46e8-9e40-ebf951b8012e,2023-07-23,504.83,Cancelled,Electronics
1182,592,Joshua,Blankenship,joshuablankenship@gmail.com,+1 (522)-180-1676,"18212 David Run Suite 210, Lindsaychester, OR 78657",2024-02-21,Gold,1,13ca3e3e-63fd-4263-893e-cd00baac91cc,2024-06-03,35.46,Pending,Home & Garden
1183,593,Sarah,Young,albertholloway@example.org,+1 (264)-320-2803,"7458 Odonnell Roads, Johnsonside, NV 94543",2025-04-30,Bronze,3,62b56b30-c776-46ac-bb83-721e51473629,2023-12-23,853.09,Completed,Toys
1184,593,Sarah,Young,albertholloway@example.org,+1 (264)-320-2803,"7458 Odonnell Roads, Johnsonside, NV 94543",2025-04-30,Bronze,3,88bc989a-8ade-4131-961f-df012d1668e8,2023-02-25,999.36,Cancelled,Home & Garden
1185,593,Sarah,Young,albertholloway@example.org,+1 (264)-320-2803,"7458 Odonnell Roads, Johnsonside, NV 94543",2025-04-30,Bronze,3,9c592f25-ee42-40f8-9226-44871dc0cedb,2023-04-29,183.91,Pending,Toys
1186,594,Sherry,Martinez,meganwright@example.org,+1 (389)-723-5557,"498 Amber Fork, Butlermouth, LA 89768",2023-11-22,Gold,1,85fb77b3-6e41-41c2-900e-0e5b4c096e96,2024-02-29,14.01,Pending,Electronics
1187,594,Sherry,Martinez,meganwright@example.org,+1 (389)-723-5557,"498 Amber Fork, Butlermouth, LA 89768",2023-11-22,Gold,1,f38f0f95-d291-4506-80fc-24ebcb92425f,2023-06-24,647.16,Completed,Toys
1188,594,Sherry,Martinez,meganwright@example.org,+1 (389)-723-5557,"498 Amber Fork, Butlermouth, LA 89768",2023-11-22,Gold,1,e59072e2-522e-4ad7-8afb-e1e572913991,2024-09-15,889.9,Completed,Clothing
1189,596,Carol,Shaffer,burnsscott@example.org,+1 (772)-782-9223,"81324 John Walk, Alanchester, PA 20064",2023-10-23,Bronze,3,6e7947b4-8d45-4797-acd1-56f984cae060,2024-02-22,390.53,Pending,Toys
1190,598,Melissa,Adams,aimee17@example.net,+1 (786)-827-2392,"662 Kimberly Row Suite 993, Rebeccaborough, MT 26645",2023-10-18,Gold,1,47cef814-7565-4d8d-8800-41bf6a1d5f7d,2024-03-14,302.99,Cancelled,Home & Garden
1191,600,Jeffrey,Dean,brentsullivan@example.net,+1 (422)-804-7399,"2193 Charles Locks Apt. 483, Lake Kristen, WI 28974",2023-06-25,Bronze,3,10803355-ed80-4427-a7db-d5bbe5a3c4df,2024-09-21,801.73,Cancelled,Books
1192,601,Clinton,Avila,mistyrobinson@example.net,+1 (627)-145-5266,"2342 Oneal Mission Apt. 835, Pricemouth, WI 32491",2024-07-11,Silver,2,29eb89bc-db39-4c5e-8f96-7bb9b3c9cdfc,2024-02-29,494.07,Completed,Toys
1193,601,Clinton,Avila,mistyrobinson@example.net,+1 (627)-145-5266,"2342 Oneal Mission Apt. 835, Pricemouth, WI 32491",2024-07-11,Silver,2,daaba9c3-bdd5-45ac-a7e1-2701dfffc0e9,2024-05-03,546.09,Pending,Electronics
1194,602,Joseph,Crawford,eweber@example.org,+1 (841)-539-4661,"67944 Mary Courts Suite 302, North Ariana, FL 37064",2025-03-14,Gold,1,4cbe55fb-625b-4dfd-9b6d-ea69946b9032,2024-02-08,21.78,Pending,Toys
1195,603,Kelly,Montgomery,jmartinez@example.org,+1 (544)-631-9250,"493 Peters Radial Suite 594, Joshuabury, PW 95924",2025-01-19,Bronze,3,d113d2a4-4dad-4683-ac61-8ffd0c7ca1fe,2023-05-18,570.16,Pending,Clothing
1196,604,Amber,Hall,april16@example.org,+1 (668)-932-2175,"41801 Nguyen Springs Suite 786, Ashleyshire, DE 94081",2025-04-02,Bronze,3,50042f36-c64d-4978-9c64-178130918d87,2023-10-24,91.98,Pending,Home & Garden
1197,604,Amber,Hall,april16@example.org,+1 (668)-932-2175,"41801 Nguyen Springs Suite 786, Ashleyshire, DE 94081",2025-04-02,Bronze,3,c3f34271-e04c-4f97-bb69-47e73134dc0a,2023-11-30,345.86,Pending,Electronics
1198,605,Kelly,Crawford,umiller@example.com,+1 (236)-421-6391,"0906 Sandra Stravenue, East Charlotte, KS 82095",2023-12-15,Silver,2,ea2d0409-269a-43c8-932e-e5f2cc049a24,2024-06-06,553.93,Pending,Home & Garden
1199,605,Kelly,Crawford,umiller@example.com,+1 (236)-421-6391,"0906 Sandra Stravenue, East Charlotte, KS 82095",2023-12-15,Silver,2,41e6ba2f-52da-4063-a73f-ffc6af27a8fb,2023-12-20,252.51,Completed,Clothing
1200,606,Charles,Wolf,lopezbrian@example.com,+1 (303)-510-2144,"28127 Lee Turnpike Apt. 136, Kellyview, CA 74168",2024-11-25,Gold,1,3dce16c3-7221-4d0d-bca3-0e239d3832df,2023-04-19,779.24,Pending,Books
1201,606,Charles,Wolf,lopezbrian@example.com,+1 (303)-510-2144,"28127 Lee Turnpike Apt. 136, Kellyview, CA 74168",2024-11-25,Gold,1,754fceb8-214e-41c0-9bdd-0738e52ec1eb,2024-12-02,440.19,Completed,Toys
1202,606,Charles,Wolf,lopezbrian@example.com,+1 (303)-510-2144,"28127 Lee Turnpike Apt. 136, Kellyview, CA 74168",2024-11-25,Gold,1,befb0f9d-2885-4802-857f-232cbbbebe89,2024-09-04,167.41,Pending,Books
1203,606,Charles,Wolf,lopezbrian@example.com,+1 (303)-510-2144,"28127 Lee Turnpike Apt. 136, Kellyview, CA 74168",2024-11-25,Gold,1,5d2c32db-bd75-4c4f-8f8a-42f456750417,2023-11-03,395.59,Completed,Toys
1204,607,Bryan,Miller,tamara10@example.org,+1 (927)-357-5650,"15831 Lewis Cliff Suite 525, Phillipsfort, MP 33526",2024-10-30,Gold,1,a78abc76-6de8-4fda-9e78-3ff64ab9216f,2023-07-05,187.94,Completed,Electronics
1205,607,Bryan,Miller,tamara10@example.org,+1 (927)-357-5650,"15831 Lewis Cliff Suite 525, Phillipsfort, MP 33526",2024-10-30,Gold,1,5e67c14b-6b20-4589-becf-bc0f94b982cd,2024-05-07,608.02,Cancelled,Clothing
1206,609,Roberto,Martinez,harveycaitlin@example.net,+1 (516)-185-8492,"USS Wheeler, FPO AA 80983",2024-02-20,Gold,1,a82e63f0-4850-416a-8893-ff48b4752d5f,2023-10-12,999.99,Cancelled,Books
1207,609,Roberto,Martinez,harveycaitlin@example.net,+1 (516)-185-8492,"USS Wheeler, FPO AA 80983",2024-02-20,Gold,1,69d27cb3-4d6e-43bb-b8cf-b63eb73a94bc,2023-04-11,704.88,Pending,Clothing
1208,610,Maria,Donaldson,ddavis@example.net,+1 (994)-473-4388,"93478 Ingram Land Suite 110, Watsonhaven, AL 43330",2024-01-07,Bronze,3,75609f02-87c9-49ef-b9e8-ce1abea04d8e,2023-08-21,649.13,Pending,Books
1209,612,Ricky,Levine,egomez@example.org,+1 (624)-122-3395,"79039 Daniel Drive, New Stacey, TX 69894",2023-10-17,Silver,2,4bf71a72-c26f-42e5-8fa2-d2cd9990b918,2024-02-01,632.89,Completed,Electronics
1210,612,Ricky,Levine,egomez@example.org,+1 (624)-122-3395,"79039 Daniel Drive, New Stacey, TX 69894",2023-10-17,Silver,2,be0002ee-d9eb-4735-8d66-2d957b22bb4a,2024-06-17,957.23,Pending,Books
1211,612,Ricky,Levine,egomez@example.org,+1 (624)-122-3395,"79039 Daniel Drive, New Stacey, TX 69894",2023-10-17,Silver,2,01ac7dff-ac61-482c-8e4c-218142c39a74,2024-08-30,287.05,Pending,Electronics
1212,613,Thomas,Palmer,gonzalesjoseph@example.net,+1 (875)-720-3690,"580 Rivera Village, Michaelchester, WV 48305",2024-05-11,Bronze,3,d3891308-c1eb-4f3e-addc-d47c231ebf9a,2023-06-23,331.03,Completed,Toys
1213,613,Thomas,Palmer,gonzalesjoseph@example.net,+1 (875)-720-3690,"580 Rivera Village, Michaelchester, WV 48305",2024-05-11,Bronze,3,bca3cc15-db45-4737-ae48-11771e56295e,2024-12-22,208.17,Completed,Home & Garden
1214,614,Vicki,Flores,wilsonamy@example.com,+1 (307)-160-1784,"USCGC Kemp, FPO AA 65184",2024-03-21,Bronze,3,57933a68-f90d-4873-83d6-d1ca0e7c72af,2024-05-10,254.99,Cancelled,Clothing
1215,615,David,Ramos,durancharles@example.com,+1 (875)-184-9262,"969 Gomez Cape Apt. 332, Port Alejandro, VT 16899",2024-08-19,Silver,2,a34fa997-169d-4218-8921-648384cc171a,2024-08-10,859.81,Pending,Books
1216,616,Deborah,Miller,lperez@example.org,+1 (741)-144-6159,"2181 Johnston Groves Apt. 869, Port Megan, MH 71716",2024-12-02,Gold,1,e93447cd-4db4-4bf3-a0ab-fd86c90c6309,2023-06-24,345.23,Pending,Home & Garden
1217,617,Alexander,Clarke,christinaboyer@example.org,+1 (598)-332-3980,"306 Willie Run Suite 366, Chadside, ID 62354",2023-07-14,Gold,1,f3d04346-257d-4a70-b69a-83db4c9977ff,2023-11-07,472.68,Cancelled,Home & Garden
1218,617,Alexander,Clarke,christinaboyer@example.org,+1 (598)-332-3980,"306 Willie Run Suite 366, Chadside, ID 62354",2023-07-14,Gold,1,a027493a-72a6-463b-a7d0-447bb9c1f73e,2024-09-15,182.61,Completed,Toys
1219,617,Alexander,Clarke,christinaboyer@example.org,+1 (598)-332-3980,"306 Willie Run Suite 366, Chadside, ID 62354",2023-07-14,Gold,1,a4271575-099a-465f-a8cf-568f9762f77f,2023-08-28,373.21,Completed,Toys
1220,619,Matthew,Johnson,jennifer33@example.com,+1 (194)-994-8272,"1634 Lopez Mall, Port Amyborough, OH 72189",2024-08-02,Bronze,3,2fec0639-fa71-4550-838d-49445364a6e7,2024-08-24,265.24,Completed,Toys
1221,620,Nathaniel,Phelps,kburgess@example.com,+1 (895)-392-6776,"107 Peter Loop, Murphyhaven, SC 78279",2024-09-30,Gold,1,742d02cc-f903-4517-9420-0a3b0f5a256f,2024-01-29,219.83,Cancelled,Home & Garden
1222,620,Nathaniel,Phelps,kburgess@example.com,+1 (895)-392-6776,"107 Peter Loop, Murphyhaven, SC 78279",2024-09-30,Gold,1,d906e022-8e3c-4ec0-ad86-5ccd07eb3719,2024-10-13,513.4,Cancelled,Toys
1223,620,Nathaniel,Phelps,kburgess@example.com,+1 (895)-392-6776,"107 Peter Loop, Murphyhaven, SC 78279",2024-09-30,Gold,1,69a6f75c-fa89-4428-887e-2cfd0afed7ee,2023-02-28,485.53,Pending,Clothing
1224,621,Christina,Erickson,christinaerickson@gmail.com,+1 (871)-193-9201,"60718 Melissa Ville, East Justin, MT 85526",2025-05-05,Gold,1,d6d04b2e-b2eb-4288-8a8f-27a42c422577,2024-07-29,988.77,Completed,Books
1225,621,Christina,Erickson,christinaerickson@gmail.com,+1 (871)-193-9201,"60718 Melissa Ville, East Justin, MT 85526",2025-05-05,Gold,1,07475d52-1967-4237-aea2-ba8b1197f37e,2024-11-29,993.86,Pending,Clothing
1226,622,Valerie,Taylor,thompsonzachary@example.org,+1 (996)-798-7181,"58045 Jennifer Meadows, Lindsayberg, WY 02565",2023-08-07,Bronze,3,e6d360f5-4b21-4f1b-983b-026d0dc87168,2023-12-25,867.75,Completed,Toys
1227,622,Valerie,Taylor,thompsonzachary@example.org,+1 (996)-798-7181,"58045 Jennifer Meadows, Lindsayberg, WY 02565",2023-08-07,Bronze,3,d0550087-0b23-4353-839a-610e63d8acbc,2024-01-11,65.81,Cancelled,Toys
1228,622,Valerie,Taylor,thompsonzachary@example.org,+1 (996)-798-7181,"58045 Jennifer Meadows, Lindsayberg, WY 02565",2023-08-07,Bronze,3,c95fee6a-553c-4a8c-a056-02eadf45fbc0,2023-06-22,509.55,Cancelled,Electronics
1229,624,Matthew,Best,jennifer71@example.com,+1 (548)-791-1514,"57973 Robert Prairie, Georgeshire, MD 30904",2025-04-14,Bronze,3,c0b2f629-06ca-4d7e-bef9-0323ec8ff2d0,2024-07-21,976.6,Completed,Toys
1230,624,Matthew,Best,jennifer71@example.com,+1 (548)-791-1514,"57973 Robert Prairie, Georgeshire, MD 30904",2025-04-14,Bronze,3,820bfb45-a9a2-4a2a-a498-62b4fc3171ca,2024-03-05,596.54,Completed,Books
1231,624,Matthew,Best,jennifer71@example.com,+1 (548)-791-1514,"57973 Robert Prairie, Georgeshire, MD 30904",2025-04-14,Bronze,3,ce14e8cb-c760-4b21-aac7-e94a23c40ec1,2024-04-17,87.35,Cancelled,Electronics
1232,624,Matthew,Best,jennifer71@example.com,+1 (548)-791-1514,"57973 Robert Prairie, Georgeshire, MD 30904",2025-04-14,Bronze,3,4ea0fe39-ff30-420d-bad9-4222df6e5521,2024-09-05,811.16,Pending,Toys
1233,625,Allison,Thomas,craigwyatt@example.net,+1 (377)-188-2776,"6735 Morgan Track Apt. 994, Port Scott, CA 91138",2024-07-13,Silver,2,45682ff1-a2fb-457d-9a2a-73cc89cee64c,2023-09-22,190.79,Completed,Home & Garden
1234,625,Allison,Thomas,craigwyatt@example.net,+1 (377)-188-2776,"6735 Morgan Track Apt. 994, Port Scott, CA 91138",2024-07-13,Silver,2,f6173bc0-cf0a-4086-a0e7-6b4f0bb93a8d,2023-12-05,139.49,Completed,Toys
1235,625,Allison,Thomas,craigwyatt@example.net,+1 (377)-188-2776,"6735 Morgan Track Apt. 994, Port Scott, CA 91138",2024-07-13,Silver,2,888a3b2c-8c6a-4d75-9d2e-88053714b197,2023-01-07,816.68,Cancelled,Home & Garden
1236,627,Jennifer,Jordan,jwhite@example.com,+1 (217)-936-4790,"1019 Brittany Cove, Turnerburgh, LA 61344",2024-06-07,Bronze,3,3cc0b269-308f-4ae5-94e5-a35e3d710e24,2023-12-27,653.37,Cancelled,Toys
1237,628,Sheila,Ramirez,richmondisabel@example.org,+1 (533)-140-4441,"3988 Martinez Villages Suite 653, Howardchester, RI 82521",2023-10-07,Gold,1,f855fcb1-a822-4278-9cd0-f1c2dc3905d2,2024-04-15,793.07,Pending,Toys
1238,628,Sheila,Ramirez,richmondisabel@example.org,+1 (533)-140-4441,"3988 Martinez Villages Suite 653, Howardchester, RI 82521",2023-10-07,Gold,1,2849bccd-c446-4917-828d-b789ddeed066,2024-04-30,112.97,Cancelled,Home & Garden
1239,628,Sheila,Ramirez,richmondisabel@example.org,+1 (533)-140-4441,"3988 Martinez Villages Suite 653, Howardchester, RI 82521",2023-10-07,Gold,1,e5b9f025-789a-449e-a26a-98f89424d108,2024-12-24,429.5,Pending,Toys
1240,629,Daniel,Caldwell,theresa99@example.com,+1 (644)-716-2852,"344 Anthony Ranch Suite 208, Warnerchester, UT 99555",2024-07-19,Silver,2,e97ddae1-fe43-46b4-929a-5e6f3554f988,2023-01-04,802.14,Completed,Home & Garden
1241,629,Daniel,Caldwell,theresa99@example.com,+1 (644)-716-2852,"344 Anthony Ranch Suite 208, Warnerchester, UT 99555",2024-07-19,Silver,2,3404a4e7-aaf1-4798-92f7-a4b7ffcb67a1,2024-10-30,457.21,Completed,Home & Garden
1242,630,John,Murray,charles65@example.com,+1 (215)-370-9518,"175 Sherry Keys, West Angelamouth, GA 87546",2024-08-30,Bronze,3,9b132eeb-f754-4aae-91c8-4096e374fef1,2024-05-06,826.48,Completed,Clothing
1243,630,John,Murray,charles65@example.com,+1 (215)-370-9518,"175 Sherry Keys, West Angelamouth, GA 87546",2024-08-30,Bronze,3,a293f27b-754f-4578-8bfd-832d0fdb5bed,2023-08-28,813.28,Cancelled,Home & Garden
1244,631,Allison,Rivas,krystalpugh@example.org,+1 (268)-705-1074,"8032 Butler Valley, New Christinatown, CT 64721",2025-02-11,Bronze,3,37c2449b-a233-415a-88e2-41b1c2c6b0f5,2024-08-21,936.89,Cancelled,Home & Garden
1245,631,Allison,Rivas,krystalpugh@example.org,+1 (268)-705-1074,"8032 Butler Valley, New Christinatown, CT 64721",2025-02-11,Bronze,3,9c08bb1d-e81d-4f7c-8fb5-14c4f2627612,2023-06-23,764.27,Completed,Clothing
1246,631,Allison,Rivas,krystalpugh@example.org,+1 (268)-705-1074,"8032 Butler Valley, New Christinatown, CT 64721",2025-02-11,Bronze,3,d1529cb3-bf15-4911-a53e-f2d591b46f6b,2024-10-01,958.76,Cancelled,Toys
1247,632,Jacob,Smith,rachelmartinez@example.net,+1 (259)-195-8939,"55182 Erica Street Apt. 707, South Julia, MS 74155",2024-01-24,Silver,2,e2eb4cff-09cb-409e-af0a-8ad966246267,2023-06-10,686.06,Completed,Clothing
1248,632,Jacob,Smith,rachelmartinez@example.net,+1 (259)-195-8939,"55182 Erica Street Apt. 707, South Julia, MS 74155",2024-01-24,Silver,2,12fec7cd-e352-40ae-970e-56b255164100,2024-02-19,785.52,Pending,Toys
1249,632,Jacob,Smith,rachelmartinez@example.net,+1 (259)-195-8939,"55182 Erica Street Apt. 707, South Julia, MS 74155",2024-01-24,Silver,2,d7bbe6d0-2723-4d70-90ca-c69c9b5f2142,2023-11-11,950.31,Pending,Home & Garden
1250,632,Jacob,Smith,rachelmartinez@example.net,+1 (259)-195-8939,"55182 Erica Street Apt. 707, South Julia, MS 74155",2024-01-24,Silver,2,dfc55ead-8c56-470c-97d8-1d39ed53c56b,2023-02-02,857.63,Pending,Home & Garden
1251,633,Amy,Chavez,hannahsmith@example.com,+1 (925)-298-9328,"9685 Holly Streets Suite 318, Lake Amyberg, WV 85593",2023-06-22,Bronze,3,3cec5653-ecff-4ca2-9d44-2fe9c88de24f,2023-07-14,199.23,Cancelled,Clothing
1252,634,Joseph,Rodriguez,phancock@example.com,+1 (789)-316-7395,"782 John Pine Apt. 763, East Jeremy, LA 41570",2025-03-03,Bronze,3,6b424082-3f58-4495-81f2-132171211053,2023-03-03,536.2,Pending,Books
1253,635,Raymond,Jones,alexbrown@example.net,+1 (107)-618-8057,"4490 Daniel Neck Suite 637, Kennethmouth, HI 40268",2025-05-10,Silver,2,d3d1e580-c4e1-4d16-8ac3-c78606b0ba4d,2023-02-21,321.31,Pending,Clothing
1254,635,Raymond,Jones,alexbrown@example.net,+1 (107)-618-8057,"4490 Daniel Neck Suite 637, Kennethmouth, HI 40268",2025-05-10,Silver,2,f01540e6-e1d3-4e29-ac4a-7298c03344ac,2024-01-18,519.16,Pending,Home & Garden
1255,635,Raymond,Jones,alexbrown@example.net,+1 (107)-618-8057,"4490 Daniel Neck Suite 637, Kennethmouth, HI 40268",2025-05-10,Silver,2,e228b873-4b2d-4f19-a63d-22cb88e2113f,2023-04-01,514.49,Pending,Clothing
1256,635,Raymond,Jones,alexbrown@example.net,+1 (107)-618-8057,"4490 Daniel Neck Suite 637, Kennethmouth, HI 40268",2025-05-10,Silver,2,4db68112-d33c-43c3-970a-426b0aaf9353,2023-10-16,700.81,Cancelled,Electronics
1257,636,Grace,Jones,hgreen@example.org,+1 (859)-820-3736,"742 Poole Run, Shannonhaven, ME 70335",2025-05-24,Silver,2,443e5e8c-8e0d-46b3-93a2-951a69d592fd,2024-07-09,884.17,Completed,Home & Garden
1258,636,Grace,Jones,hgreen@example.org,+1 (859)-820-3736,"742 Poole Run, Shannonhaven, ME 70335",2025-05-24,Silver,2,c15bbd53-d41b-4847-8886-b5b5c55b7d26,2023-12-14,97.14,Completed,Home & Garden
1259,636,Grace,Jones,hgreen@example.org,+1 (859)-820-3736,"742 Poole Run, Shannonhaven, ME 70335",2025-05-24,Silver,2,bb809186-dc2a-4c33-a046-5082c8274613,2024-08-25,299.24,Cancelled,Clothing
1260,637,Maria,Vega,jameslee@example.org,+1 (523)-189-1636,"241 Joseph Springs, Michaeltown, ME 51654",2024-06-25,Gold,1,5b65037a-a79f-4c4c-a0c2-a36804a20b45,2023-11-24,836.33,Pending,Clothing
1261,638,Lori,Carpenter,anthonyreed@example.com,+1 (596)-165-1646,"750 Laura Station Suite 132, West Reginaville, MI 62077",2024-10-17,Silver,2,20ca8221-a769-4498-ab27-951493d941f1,2023-11-23,433.31,Cancelled,Toys
1262,638,Lori,Carpenter,anthonyreed@example.com,+1 (596)-165-1646,"750 Laura Station Suite 132, West Reginaville, MI 62077",2024-10-17,Silver,2,f0d8bb50-4d63-47e9-91c2-115b24b839c9,2024-03-26,279.35,Completed,Electronics
1263,638,Lori,Carpenter,anthonyreed@example.com,+1 (596)-165-1646,"750 Laura Station Suite 132, West Reginaville, MI 62077",2024-10-17,Silver,2,e5eb6bf5-7ade-484b-9d60-dac1a7f1f664,2023-05-28,809.14,Cancelled,Home & Garden
1264,638,Lori,Carpenter,anthonyreed@example.com,+1 (596)-165-1646,"750 Laura Station Suite 132, West Reginaville, MI 62077",2024-10-17,Silver,2,ecdaf63a-f0d3-44ea-b1e5-25171e80d9a5,2023-01-15,961.46,Pending,Books
1265,638,Lori,Carpenter,anthonyreed@example.com,+1 (596)-165-1646,"750 Laura Station Suite 132, West Reginaville, MI 62077",2024-10-17,Silver,2,e691dfdd-06cf-470a-af0e-88e7fa042b18,2023-10-23,59.84,Cancelled,Books
1266,638,Lori,Carpenter,anthonyreed@example.com,+1 (596)-165-1646,"750 Laura Station Suite 132, West Reginaville, MI 62077",2024-10-17,Silver,2,e6c33f78-0bee-492f-aac0-a0fc9daeb473,2024-02-09,673.43,Cancelled,Electronics
1267,639,Brian,Flynn,alan66@example.com,+1 (820)-924-4570,"0608 Wolf Court Apt. 921, Singhfurt, AZ 74522",2024-06-11,Gold,1,7c0540ce-b201-456d-9038-ac005c58c16f,2024-11-13,626.79,Cancelled,Books
1268,641,Margaret,Navarro,edwardstina@example.com,+1 (571)-352-8919,"65512 Joe Passage, Donaldstad, RI 71859",2024-10-03,Silver,2,93422562-aad3-442d-a748-1624bd6f1191,2024-09-11,957.82,Cancelled,Clothing
1269,642,Tiffany,Fuller,robynross@example.com,+1 (772)-767-2062,"60042 Heather Well, East Jenniferside, TN 48717",2024-06-12,Gold,1,266b61b4-eb05-431d-a4f2-aa4be6efd7c1,2023-08-01,242.28,Pending,Electronics
1270,642,Tiffany,Fuller,robynross@example.com,+1 (772)-767-2062,"60042 Heather Well, East Jenniferside, TN 48717",2024-06-12,Gold,1,a7f91391-79ad-4c16-bdf5-3b3fb5e4c183,2024-01-30,14.68,Cancelled,Electronics
1271,642,Tiffany,Fuller,robynross@example.com,+1 (772)-767-2062,"60042 Heather Well, East Jenniferside, TN 48717",2024-06-12,Gold,1,0fcc17c1-cd03-4104-b3d4-fb577d5d2a13,2023-05-27,499.32,Completed,Clothing
1272,644,Jackson,Lane,nathaniel56@example.org,+1 (354)-902-4366,"72314 Garcia Villages, South Tony, NV 09047",2024-05-25,Silver,2,b885f3c6-e9fd-4462-adb0-c58fea6c5d64,2024-02-05,518.39,Completed,Toys
1273,644,Jackson,Lane,nathaniel56@example.org,+1 (354)-902-4366,"72314 Garcia Villages, South Tony, NV 09047",2024-05-25,Silver,2,6b0b355b-6cd9-409b-9db0-db3f1a06da32,2023-01-13,799.82,Pending,Electronics
1274,644,Jackson,Lane,nathaniel56@example.org,+1 (354)-902-4366,"72314 Garcia Villages, South Tony, NV 09047",2024-05-25,Silver,2,a785dce3-4501-4555-82a6-a9d7e2aeace8,2024-04-25,731.32,Cancelled,Home & Garden
1275,644,Jackson,Lane,nathaniel56@example.org,+1 (354)-902-4366,"72314 Garcia Villages, South Tony, NV 09047",2024-05-25,Silver,2,6b48ef52-2416-4add-acb2-e305cdcfb028,2023-10-27,511.78,Cancelled,Clothing
1276,644,Jackson,Lane,nathaniel56@example.org,+1 (354)-902-4366,"72314 Garcia Villages, South Tony, NV 09047",2024-05-25,Silver,2,9dcaee2a-22c1-4dd3-a619-ac91dc647c4b,2024-05-26,71.51,Pending,Home & Garden
1277,644,Jackson,Lane,nathaniel56@example.org,+1 (354)-902-4366,"72314 Garcia Villages, South Tony, NV 09047",2024-05-25,Silver,2,f6db993c-935a-406a-a7ea-aed5f4aa43f8,2024-09-16,458.78,Cancelled,Home & Garden
1278,645,Tony,Guerra,paularodriguez@example.com,+1 (978)-269-4588,"7174 Harrison Prairie, Smithshire, NY 43549",2025-02-11,Silver,2,65fbbbb7-0c52-4be5-8ad9-3fc77b875082,2023-01-26,190.74,Completed,Books
1279,645,Tony,Guerra,paularodriguez@example.com,+1 (978)-269-4588,"7174 Harrison Prairie, Smithshire, NY 43549",2025-02-11,Silver,2,4c7947b6-c489-49b2-8bf4-00cd5c03342f,2023-03-10,526.68,Cancelled,Clothing
1280,646,Tonya,Walton,velezjasmine@example.org,+1 (492)-654-4505,"1461 Dana Spurs Apt. 619, Ashleyport, PA 06246",2024-01-04,Bronze,3,1467d114-f5cc-482e-ba3d-2f75a6ffdc5d,2023-12-10,396.65,Pending,Electronics
1281,646,Tonya,Walton,velezjasmine@example.org,+1 (492)-654-4505,"1461 Dana Spurs Apt. 619, Ashleyport, PA 06246",2024-01-04,Bronze,3,d49291d7-0ef7-482d-b5ec-3b59004b5b0a,2023-11-21,876.43,Completed,Toys
1282,647,Julie,Reese,shall@example.org,+1 (309)-474-5035,"370 Gina Landing Apt. 001, Antonioland, PA 77534",2025-05-28,Silver,2,37a7c5ef-7b9a-4a19-9429-3f76af5bf026,2023-02-28,164.8,Cancelled,Home & Garden
1283,647,Julie,Reese,shall@example.org,+1 (309)-474-5035,"370 Gina Landing Apt. 001, Antonioland, PA 77534",2025-05-28,Silver,2,7a668beb-3596-4cb5-9b5c-980cc9915bf4,2023-04-17,384.7,Completed,Toys
1284,648,Zachary,Gutierrez,jguerrero@example.net,+1 (175)-519-8167,"9642 Garcia Isle, South Christopher, VI 34206",2024-07-26,Gold,1,17ff09f7-397e-440e-b4f5-1c7d62f3cca2,2023-09-24,218.59,Completed,Home & Garden
1285,648,Zachary,Gutierrez,jguerrero@example.net,+1 (175)-519-8167,"9642 Garcia Isle, South Christopher, VI 34206",2024-07-26,Gold,1,3caa989f-af3c-40b0-b623-d79a7616a308,2023-05-15,479.09,Completed,Books
1286,648,Zachary,Gutierrez,jguerrero@example.net,+1 (175)-519-8167,"9642 Garcia Isle, South Christopher, VI 34206",2024-07-26,Gold,1,d6ac5300-cdce-4630-a40d-66d891d276ae,2024-05-08,512.19,Cancelled,Home & Garden
1287,649,Victoria,Davis,dillon00@example.org,+1 (850)-716-9066,"PSC 5578, Box 8142, APO AP 62584",2024-06-26,Silver,2,a68095fd-d1d8-44bf-8eb3-dd41cc825257,2023-03-18,824.82,Cancelled,Electronics
1288,649,Victoria,Davis,dillon00@example.org,+1 (850)-716-9066,"PSC 5578, Box 8142, APO AP 62584",2024-06-26,Silver,2,5e2ec3d4-d3fb-44db-a40a-9a689141ce45,2024-10-23,617.02,Cancelled,Electronics
1289,651,Ronald,Wood,williamschristina@example.net,+1 (999)-756-9939,"8475 Newton Lock, North Jamesport, MA 78993",2025-06-02,Gold,1,c3aad0a3-f60b-40f3-a887-dd6e85f81d86,2023-04-07,17.14,Completed,Home & Garden
1290,651,Ronald,Wood,williamschristina@example.net,+1 (999)-756-9939,"8475 Newton Lock, North Jamesport, MA 78993",2025-06-02,Gold,1,c75cbc01-7dff-452f-a192-6d0fa41f2392,2024-02-09,670.99,Cancelled,Clothing
1291,652,Lisa,Walker,jeffreymoore@example.net,+1 (723)-301-7915,"208 Daryl Square, New Judy, GA 57140",2025-04-13,Bronze,3,d2ce6dd8-2ef0-49cf-a778-81df645c38cc,2024-02-22,857.99,Cancelled,Books
